Platform, Player
-5.224109, -5.101704
-5.224109, -5.126062
-5.224109, -5.149165
-4.98116, -5.249692
-4.98116, -5.248676
-4.98116, -5.273079
-4.98116, -5.29635
-4.98116, -5.317273
-4.98116, -5.339574
-4.98116, -5.363206
-4.98116, -5.390068
-4.791915, -5.003223
-4.791915, -5.002891
-4.791915, -5.027887
-4.791915, -5.050748
-4.791915, -5.073675
-4.791915, -5.096642
-4.791915, -5.121824
-4.791915, -4.81284
-4.791915, -4.814786
-5.301237, -4.81544
-5.301237, -4.814078
-5.301237, -4.838526
-5.301237, -4.861172
-5.301237, -4.886856
-5.301237, -4.909471
-5.301237, -4.931425
-5.301237, -4.955111
-4.756331, -5.324658
-4.756331, -5.323425
-4.756331, -5.350086
-4.756331, -5.375329
-4.756331, -5.401092
-4.756331, -5.427447
-4.756331, -5.451222
-4.756331, -4.778844
-4.991531, -4.779623
-4.991531, -4.779418
-4.991531, -4.804415
-4.991531, -4.827268
-4.991531, -4.849533
-4.991531, -4.870625
-4.991531, -4.89376
-4.991531, -4.917303
-4.991531, -5.015835
-5.317748, -5.014946
-5.317748, -5.015326
-5.317748, -5.042299
-5.317748, -5.064313
-5.317748, -5.087532
-5.317748, -5.109884
-5.317748, -5.133327
-5.317748, -5.341598
-4.810512, -5.34096
-4.810512, -5.341249
-4.810512, -5.365772
-4.810512, -5.394387
-4.810512, -5.415785
-4.810512, -5.439053
-4.810512, -5.462865
-4.810512, -4.832149
-4.804492, -4.832246
-4.804492, -4.835385
-4.804492, -4.861744
-4.804492, -4.884143
-4.804492, -4.909417
-4.804492, -4.932091
-4.804492, -4.953116
-4.804492, -4.826908
-4.804492, -4.826781
-5.34296, -4.826836
-5.34296, -4.826216
-5.34296, -4.852826
-5.34296, -4.877185
-5.34296, -4.899514
-5.34296, -4.923209
-5.34296, -4.947967
-5.34296, -5.364001
-4.733384, -5.364253
-4.733384, -5.364767
-4.733384, -5.390928
-4.733384, -5.413131
-4.733384, -5.43548
-4.733384, -5.461154
-4.733384, -5.514013
-4.956365, -4.756786
-4.956365, -4.758189
-4.956365, -4.784544
-4.956365, -4.808687
-4.956365, -4.831907
-4.956365, -4.854476
-4.956365, -4.980379
-4.956365, -4.981309
-4.94355, -4.98019
-4.94355, -4.980925
-4.94355, -5.005521
-4.94355, -5.028502
-4.94355, -5.050586
-4.94355, -5.07257
-4.94355, -5.097824
-4.94355, -4.966398
-4.94355, -4.969392
-5.422711, -4.96614
-5.422711, -4.965292
-5.422711, -4.990908
-5.422711, -5.013989
-5.422711, -5.036499
-5.422711, -5.061231
-5.422711, -5.090291
-4.467785, -5.45132
-4.467785, -5.451762
-4.467785, -5.483501
-4.467785, -5.514161
-4.467785, -5.540456
-4.467785, -4.492561
-4.467785, -4.490807
-4.467785, -4.490913
-5.37765, -4.490117
-5.37765, -4.492475
-5.37765, -4.518063
-5.37765, -4.541059
-5.37765, -4.564357
-5.37765, -4.586223
-5.37765, -4.608338
-5.37765, -5.400676
-4.763484, -5.401049
-4.763484, -5.400651
-4.763484, -5.425778
-4.763484, -5.448443
-4.763484, -5.471041
-4.763484, -5.492767
-4.763484, -4.78654
-4.763484, -4.787161
-4.763484, -4.787757
-5.308032, -4.785701
-5.308032, -4.785617
-5.308032, -4.810131
-5.308032, -4.833232
-5.308032, -4.855065
-5.308032, -4.877967
-5.308032, -4.907331
-5.308032, -5.333766
-5.00375, -5.334757
-5.00375, -5.334815
-5.00375, -5.363057
-5.00375, -5.388719
-5.00375, -5.414377
-5.00375, -5.438307
-5.00375, -5.028823
-4.678369, -5.031987
-4.678369, -5.028786
-4.678369, -5.058454
-4.678369, -5.085196
-4.678369, -5.110343
-4.678369, -4.701013
-4.678369, -4.701245
-4.678369, -4.701993
-5.056381, -4.701005
-5.056381, -4.701193
-5.056381, -4.728594
-5.056381, -4.751637
-5.056381, -4.774549
-5.056381, -4.795878
-5.056381, -5.079504
-5.056381, -5.078951
-5.056381, -5.078965
-5.333245, -5.079823
-5.333245, -5.078864
-5.333245, -5.103201
-5.333245, -5.128899
-5.333245, -5.15097
-5.333245, -5.17379
-5.333245, -5.355928
-5.333245, -5.358871
-4.836261, -5.357361
-4.836261, -5.36011
-4.836261, -5.387746
-4.836261, -5.412729
-4.836261, -5.438295
-4.836261, -4.862392
-4.836261, -4.862778
-4.685163, -4.862384
-4.685163, -4.861176
-4.685163, -4.890888
-4.685163, -4.917272
-4.685163, -4.940691
-4.685163, -4.709756
-4.685163, -4.710853
-4.685163, -4.712492
-5.199075, -4.707171
-5.199075, -4.711339
-5.199075, -4.739297
-5.199075, -4.763114
-5.199075, -4.787638
-5.199075, -4.812078
-5.199075, -5.223678
-4.648626, -5.229969
-4.648626, -5.232132
-4.648626, -5.27352
-4.648626, -5.300406
-4.648626, -5.328061
-4.648626, -4.678328
-4.648626, -4.676113
-5.468071, -4.677017
-5.468071, -4.67231
-5.468071, -4.699573
-5.468071, -4.722691
-5.468071, -4.752184
-5.468071, -4.778918
-5.468071, -5.49336
-4.642963, -5.494679
-4.642963, -5.490543
-4.642963, -5.515441
-4.642963, -5.540146
-4.642963, -5.564204
-4.642963, -5.585799
-4.642963, -4.669019
-4.642963, -4.665254
-4.642963, -4.665189
-5.40626, -4.666781
-5.40626, -4.666614
-5.40626, -4.692925
-5.40626, -4.716846
-5.40626, -4.740067
-5.40626, -4.765183
-5.40626, -5.429052
-5.40626, -5.428242
-4.847407, -5.429487
-4.847407, -5.428785
-4.847407, -5.45488
-4.847407, -5.48177
-4.847407, -5.504492
-4.847407, -5.527159
-4.847407, -4.870789
-4.847407, -4.871128
-4.833877, -4.86907
-4.833877, -4.869944
-4.833877, -4.897701
-4.833877, -4.922035
-4.833877, -4.944773
-4.833877, -4.968384
-4.833877, -4.85536
-4.833877, -4.856728
-4.833877, -4.855401
-5.37467, -4.857974
-5.37467, -4.857445
-5.37467, -4.883261
-5.37467, -4.906594
-5.37467, -4.928822
-5.37467, -4.950846
-5.37467, -5.396214
-5.37467, -5.398892
4.565835, -5.397341
4.565835, -5.396957
4.565835, 30.6219
4.565835, 4.517205
4.565835, 4.494207
4.565835, 4.471852
4.565835, 4.447613
4.565835, 4.425554
4.565835, 4.402969
5.27513, 4.381135
5.27513, 12.99966
5.27513, 4.32919
5.27513, 4.306192
5.27513, 4.277742
5.27513, 4.250556
5.27513, 4.223637
4.658818, 4.198321
4.658818, 9.03165
4.658818, 4.137375
4.658818, 4.105702
4.658818, 4.078879
4.658818, 4.054977
4.658818, 4.032104
4.849672, 4.008003
4.849672, 11.30431
4.849672, 3.956748
4.849672, 3.933533
4.849672, 3.910838
4.849672, 3.888947
4.849672, 3.866044
4.849672, 3.842505
4.849672, 3.816939
5.428553, 3.794985
5.428553, 14.18068
5.428553, 3.746487
5.428553, 3.724444
5.428553, 3.701354
5.428553, 3.679542
5.428553, 3.65289
5.428553, 3.625973
4.936934, 3.601235
4.936934, 14.67285
4.936934, 3.551366
4.936934, 3.527516
4.936934, 3.50475
4.936934, 3.478257
4.936934, 3.452649
4.936934, 3.430944
4.893899, 3.40921
4.893899, 16.7494
4.893899, 3.360756
4.893899, 3.338721
4.893899, 3.315624
4.893899, 3.293163
4.893899, 3.269752
4.893899, 3.247817
4.893899, 3.225972
5.289912, 3.201669
5.289912, 18.20861
5.289912, 3.152221
5.289912, 3.12826
5.289912, 3.106151
5.289912, 3.085292
5.289912, 3.064614
5.289912, 3.03971
4.68576, 3.017774
4.68576, 19.61111
4.68576, 2.96844
4.68576, 2.945245
4.68576, 2.923128
4.68576, 2.898168
4.68576, 2.873559
4.68576, 2.84843
4.893303, 2.82579
4.893303, 19.28787
4.893303, 2.777202
4.893303, 2.754048
4.893303, 2.727978
4.893303, 2.704146
4.893303, 2.679419
4.893303, 2.655274
5.065322, 2.627033
5.065322, 21.6033
5.065322, 2.571786
5.065322, 2.545035
5.065322, 2.517844
5.065322, 2.495421
5.065322, 2.471216
5.065322, 2.443058
5.30076, 2.418997
5.30076, 22.95787
5.30076, 2.362678
5.30076, 2.334026
5.30076, 2.309264
5.30076, 2.282769
5.30076, 2.257471
4.727483, 2.233516
4.727483, 21.15849
4.727483, 2.179286
4.727483, 2.150196
4.727483, 2.123711
4.727483, 2.096911
4.727483, 2.070717
4.716277, 2.048416
4.716277, 23.03882
4.716277, 1.995518
4.716277, 1.968702
4.716277, 1.942086
4.716277, 1.913964
4.716277, 1.891619
4.716277, 1.865352
5.314469, 1.839841
5.314469, 13.31381
5.314469, 1.752768
5.314469, 1.726294
5.314469, 1.700166
5.314469, 1.673971
4.949689, 1.645712
4.949689, 26.34377
4.949689, 1.593249
4.949689, 1.570275
4.949689, 1.548574
4.949689, 1.526229
4.949689, 1.500489
4.949689, 1.478204
4.856944, 1.455133
4.856944, 31.88151
4.856944, 1.408189
4.856944, 1.384978
4.856944, 1.361845
4.856944, 1.33911
4.856944, 1.315896
4.856944, 1.292776
4.856944, 1.268778
5.341053, 1.245536
5.341053, 36.8736
5.341053, 1.198169
5.341053, 1.17604
5.341053, 1.153598
5.341053, 1.12996
5.341053, 1.106206
5.341053, 1.083902
4.76861, 1.058366
4.76861, 34.15706
4.76861, 1.009483
4.76861, 0.9875013
4.76861, 0.9657325
4.76861, 0.9424796
4.76861, 0.9211527
4.76861, 0.8985932
4.76861, 0.8755973
5.316854, 0.8497622
5.316854, 35.386
5.316854, 0.7979252
5.316854, 0.7753947
5.316854, 0.7483824
5.316854, 0.7213513
5.316854, 0.6958897
4.657984, 0.6670356
4.657984, 30.87448
4.657984, 0.612601
4.657984, 0.5844923
4.657984, 0.5575525
4.657984, 0.5312752
4.657984, 0.5018373
4.836798, 0.4771402
4.836798, 36.70884
4.836798, 0.4247476
4.836798, 0.398668
4.836798, 0.3763399
4.836798, 0.3482202
4.836798, 0.3256165
4.836798, 0.2992165
5.074143, 0.2780498
5.074143, 41.23035
5.074143, 0.2300643
5.074143, 0.2064294
5.074143, 0.1770909
5.074143, 0.1564453
5.074143, 0.1322335
5.074143, 0.1085152
4.934311, 0.08444842
4.934311, 39.50714
4.934311, 0.03465099
4.934311, 0.01108693
4.934311, -0.01210913
4.934311, 4.910592
4.934311, 4.886859
4.934311, 4.862866
4.934311, 4.841058
5.388737, 4.819419
5.388737, 25.9892
5.388737, 4.771098
5.388737, 4.75039
5.388737, 4.72901
5.388737, 4.708508
5.388737, 4.686841
5.388737, 4.668736
5.388737, 4.648799
4.872918, 4.628172
4.872918, 7.567621
4.872918, 4.586468
4.872918, 4.568192
4.872918, 4.550227
4.872918, 4.530955
4.872918, 4.511844
4.872918, 4.489764
4.872918, 4.464273
4.872918, 4.443205
5.204082, 4.423939
5.204082, 9.837352
5.204082, 4.384462
5.204082, 4.366139
5.204082, 4.346314
5.204082, 4.325419
5.204082, 4.304505
5.204082, 4.285026
5.204082, 4.265986
5.204082, 4.246778
4.980564, 4.228597
4.980564, 11.51448
4.980564, 4.189366
4.980564, 4.168845
4.980564, 4.148396
4.980564, 4.128608
4.980564, 4.110598
4.980564, 4.092122
4.980564, 4.073962
4.980564, 4.056048
4.852295, 4.038209
4.852295, 11.94427
4.852295, 3.994789
4.852295, 3.97402
4.852295, 3.953856
4.852295, 3.930425
4.852295, 3.910972
4.852295, 3.891532
4.852295, 3.870903
4.852295, 3.852053
5.2495, 3.832222
5.2495, 14.80771
5.2495, 3.791573
5.2495, 3.772797
5.2495, 3.754583
5.2495, 3.737063
5.2495, 3.718943
5.2495, 3.701133
5.2495, 3.682739
5.2495, 3.663466
4.758835, 3.645457
4.758835, 17.39811
4.758835, 3.606438
4.758835, 3.587918
4.758835, 3.569261
4.758835, 3.550804
4.758835, 3.532207
4.758835, 3.514277
4.758835, 3.493238
4.758835, 3.473724
4.871249, 3.45437
4.871249, 17.97181
4.871249, 3.411559
4.871249, 3.391346
4.871249, 3.37225
4.871249, 3.35333
4.871249, 3.333091
4.871249, 3.313744
4.871249, 3.294297
4.871249, 3.275425
5.061269, 3.255666
5.061269, 20.12491
5.061269, 3.214286
5.061269, 3.194151
5.061269, 3.174484
5.061269, 3.155597
5.061269, 3.138092
5.061269, 3.11995
5.061269, 3.10116
5.061269, 3.082438
5.061269, 3.064221
5.332589, 3.04643
5.332589, 24.50608
5.332589, 3.007635
5.332589, 2.989434
5.332589, 2.971476
5.332589, 2.952852
5.332589, 2.933023
5.332589, 2.913908
5.332589, 2.895285
5.332589, 2.875942
4.817247, 2.857471
4.817247, 21.17123
4.817247, 2.81253
4.817247, 2.789704
4.817247, 2.76937
4.817247, 2.750482
4.817247, 2.73139
4.817247, 2.712346
4.817247, 2.694116
4.817247, 2.675534
5.099773, 2.657206
5.099773, 25.28374
5.099773, 2.616455
5.099773, 2.598714
5.099773, 2.580855
5.099773, 2.563489
5.099773, 2.546034
5.099773, 2.528298
5.099773, 2.509735
5.099773, 2.480816
5.08678, 2.457555
5.08678, 23.89044
5.08678, 2.407693
5.08678, 2.385336
5.08678, 2.365592
5.08678, 2.343271
5.08678, 2.323814
5.08678, 2.303481
5.08678, 2.283013
4.949927, 2.263297
4.949927, 28.14354
4.949927, 2.222291
4.949927, 2.20216
4.949927, 2.180996
4.949927, 2.162978
4.949927, 2.144741
4.949927, 2.126932
4.949927, 2.109358
4.949927, 2.090703
4.85599, 2.072745
4.85599, 30.53209
4.85599, 2.031719
4.85599, 2.011686
4.85599, 1.992991
4.85599, 1.974248
4.85599, 1.955045
4.85599, 1.936545
4.85599, 1.918567
4.85599, 1.901243
4.835248, 1.883256
4.835248, 27.49449
4.835248, 1.839578
4.835248, 1.821134
4.835248, 1.80214
4.835248, 1.784381
4.835248, 1.765757
4.835248, 1.748564
4.835248, 1.731133
4.835248, 1.710362
4.949093, 1.688926
4.949093, 34.4641
4.949093, 1.64978
4.949093, 1.632149
4.949093, 1.614155
4.949093, 1.596122
4.949093, 1.577698
4.949093, 1.556779
4.949093, 1.537411
4.949093, 1.516904
4.949093, 1.499483
5.285978, 1.481634
5.285978, 40.44284
5.285978, 1.443015
5.285978, 1.424725
5.285978, 1.40517
5.285978, 1.385458
5.285978, 1.366562
5.285978, 1.348034
5.285978, 1.329849
5.285978, 1.312601
4.775286, 1.294145
4.775286, 39.2743
4.775286, 1.255232
4.775286, 1.236979
4.775286, 1.219299
4.775286, 1.198016
4.775286, 1.179793
4.775286, 1.161685
4.775286, 1.143629
4.775286, 1.125688
4.775286, 1.104248
5.321383, 1.085289
5.321383, 46.3186
5.321383, 1.046171
5.321383, 1.027196
5.321383, 1.009061
5.321383, 0.991744
5.321383, 0.9747363
5.321383, 0.9560176
5.321383, 0.9380446
5.321383, 0.9191155
4.68111, 0.9016224
4.68111, 41.7933
4.68111, 0.8627047
4.68111, 0.8444976
4.68111, 0.7938069
4.68111, 0.7436782
5.265474, 0.6950107
5.265474, 40.92788
5.265474, 0.652941
5.265474, 0.6314223
5.265474, 0.6123479
5.265474, 0.5943188
5.265474, 0.5748341
5.265474, 0.5563058
5.265474, 0.5370854
5.265474, 0.5199992
4.923701, 0.5017421
4.923701, 39.65887
4.923701, 0.4589179
4.923701, 0.439603
4.923701, 0.4210088
4.923701, 0.4019905
4.923701, 0.3822684
4.923701, 0.3648469
4.923701, 0.3447467
4.923701, 0.3266855
4.909158, 0.3091706
4.909158, 48.2562
4.909158, 0.2703514
4.909158, 0.2527518
4.909158, 0.234666
4.909158, 0.214845
4.909158, 0.1952468
4.909158, 0.1756618
4.909158, 0.1566245
4.909158, 0.1384042
4.813433, 0.1203113
4.813433, 50.33385
4.813433, 0.08168614
4.813433, 0.06314558
4.813433, 0.04342178
4.813433, 0.0245256
4.813433, 0.006153069
4.813433, -0.01151149
4.813433, 4.794952
4.813433, 4.777383
4.813433, 4.759301
5.178809, 4.742085
5.178809, 38.49269
5.178809, 4.700042
5.178809, 4.680616
5.178809, 4.661144
5.178809, 4.641975
5.178809, 4.6227
5.178809, 4.600989
5.178809, 4.580831
4.836082, 4.552484
4.836082, 7.08545
4.836082, 4.496214
4.836082, 4.470016
4.836082, 4.443591
4.836082, 4.421217
4.836082, 4.399889
4.836082, 4.37842
4.949093, 4.358191
4.949093, 9.850392
4.949093, 4.316978
4.949093, 4.298579
4.949093, 4.277733
4.949093, 4.2566
4.949093, 4.233853
4.949093, 4.210803
4.949093, 4.189778
4.949093, 4.170753
5.285382, 4.150784
5.285382, 12.03974
5.285382, 4.105728
5.285382, 4.085243
5.285382, 4.063534
5.285382, 4.042834
5.285382, 4.02307
5.285382, 4.003702
5.285382, 3.984622
4.768491, 3.963573
4.768491, 12.83426
4.768491, 3.921048
4.768491, 3.899165
4.768491, 3.87751
4.768491, 3.857588
4.768491, 3.83582
4.768491, 3.814266
4.768491, 3.792511
4.768491, 3.773808
5.276799, 3.756734
5.276799, 16.64544
5.276799, 3.717257
5.276799, 3.698973
5.276799, 3.680976
5.276799, 3.663025
5.276799, 3.644271
5.276799, 3.626105
5.276799, 3.608255
5.276799, 3.591069
4.711509, 3.571711
4.711509, 16.83988
4.711509, 3.533415
4.711509, 3.514738
4.711509, 3.496515
4.711509, 3.478592
4.711509, 3.455499
4.711509, 3.434564
4.711509, 3.415175
4.711509, 3.39502
4.9932, 3.375829
4.9932, 18.66587
4.9932, 3.335133
4.9932, 3.313625
4.9932, 3.295099
4.9932, 3.27604
4.9932, 3.257424
4.9932, 3.238081
4.9932, 3.219415
4.9932, 3.199582
4.982114, 3.180302
4.982114, 21.48502
4.982114, 3.141068
4.982114, 3.122689
4.982114, 3.104223
4.982114, 3.085914
4.982114, 3.066829
4.982114, 3.047802
4.982114, 3.027711
4.982114, 3.008267
4.982114, 2.989046
5.365133, 2.969971
5.365133, 24.43328
5.365133, 2.928453
5.365133, 2.908258
5.365133, 2.888798
5.365133, 2.868372
5.365133, 2.849211
5.365133, 2.828415
5.365133, 2.807425
4.665017, 2.786675
4.665017, 22.7003
4.665017, 2.743791
4.665017, 2.718596
4.665017, 2.694431
4.665017, 2.673706
4.665017, 2.654035
4.665017, 2.635089
4.665017, 2.615568
4.665017, 2.594584
5.423784, 2.573917
5.423784, 28.01424
5.423784, 2.533965
5.423784, 2.515285
5.423784, 2.496676
5.423784, 2.478375
5.423784, 2.460162
5.423784, 2.440537
5.423784, 2.419225
5.423784, 2.399451
4.897952, 2.38182
4.897952, 27.73886
4.897952, 2.340904
4.897952, 2.321841
4.897952, 2.30326
4.897952, 2.284511
4.897952, 2.261996
4.897952, 2.241377
4.897952, 2.221297
4.897952, 2.202394
5.075097, 2.182472
5.075097, 28.3719
5.075097, 2.141358
5.075097, 2.122714
5.075097, 2.103737
5.075097, 2.084841
5.075097, 2.065347
5.075097, 2.046271
5.075097, 2.028997
5.075097, 2.010533
4.836798, 1.992933
4.836798, 32.65907
4.836798, 1.95397
4.836798, 1.93204
4.836798, 1.913547
4.836798, 1.895353
4.836798, 1.877817
4.836798, 1.859644
4.836798, 1.842381
4.836798, 1.824663
4.746318, 1.806603
4.746318, 33.03012
4.746318, 1.764361
4.746318, 1.746143
4.746318, 1.727512
4.746318, 1.709734
4.746318, 1.692063
4.746318, 1.674315
4.746318, 1.655392
4.746318, 1.636104
4.746318, 1.617098
5.364656, 1.596054
5.364656, 40.06316
5.364656, 1.557591
5.364656, 1.539346
5.364656, 1.521049
5.364656, 1.502229
5.364656, 1.485426
5.364656, 1.466384
5.364656, 1.445742
5.364656, 1.42291
4.990578, 1.400011
4.990578, 34.411
4.990578, 1.357145
4.990578, 1.336018
4.990578, 1.315037
4.990578, 1.294991
4.990578, 1.27258
4.990578, 1.252283
4.990578, 1.233425
4.76706, 1.213306
4.76706, 37.13835
4.76706, 1.173403
4.76706, 1.152093
4.76706, 1.133749
4.76706, 1.111786
4.76706, 1.091744
4.76706, 1.071489
4.76706, 1.052106
4.76706, 1.032078
5.100489, 1.012992
5.100489, 41.42361
5.100489, 0.9714126
5.100489, 0.9490888
5.100489, 0.9299405
5.100489, 0.9123889
5.100489, 0.8950439
5.100489, 0.8781471
5.100489, 0.8579697
5.100489, 0.8393573
4.849911, 0.8225476
4.849911, 47.90752
4.849911, 0.7847075
4.849911, 0.7655731
4.849911, 0.7478912
4.849911, 0.7309507
4.849911, 0.7131329
4.849911, 0.6936071
4.849911, 0.6744515
4.849911, 0.6554421
4.849911, 0.6358146
5.284548, 0.6153699
5.284548, 47.51449
5.284548, 0.5760666
5.284548, 0.5554764
5.284548, 0.5362015
5.284548, 0.5179627
5.284548, 0.4989634
5.284548, 0.4812717
5.284548, 0.4607712
5.284548, 0.4431485
4.831195, 0.425675
4.831195, 45.9277
4.831195, 0.3856595
4.831195, 0.3664557
4.831195, 0.3232301
4.831195, 0.3024032
4.831195, 0.2839913
4.831195, 0.2647213
4.831195, 0.2433921
5.119324, 0.2247471
5.119324, 51.99566
5.119324, 0.1863776
5.119324, 0.1688658
5.119324, 0.1517563
5.119324, 0.131885
5.119324, 0.1130869
5.119324, 0.09363799
5.119324, 0.07521737
5.119324, 0.05708488
4.771233, 0.03750813
4.771233, 44.50252
4.771233, -0.005388459
4.771233, 4.748388
4.771233, 4.727541
4.771233, 4.707094
4.771233, 4.690132
4.771233, 4.672277
4.771233, 4.653898
4.771233, 4.636078
5.001068, 4.618205
5.001068, 19.6433
5.001068, 4.578189
5.001068, 4.559139
5.001068, 4.541842
5.001068, 4.524897
5.001068, 4.506536
5.001068, 4.488283
5.001068, 4.47136
5.001068, 4.453203
5.001068, 4.434722
5.342603, 4.408403
5.342603, 8.645631
5.342603, 4.358081
5.342603, 4.335217
5.342603, 4.312505
5.342603, 4.289542
5.342603, 4.267437
5.342603, 4.244254
4.758358, 4.221916
4.758358, 10.75192
4.758358, 4.181363
4.758358, 4.162591
4.758358, 4.144576
4.758358, 4.12584
4.758358, 4.103754
4.758358, 4.083802
4.758358, 4.06439
4.758358, 4.0464
4.935145, 4.027808
4.935145, 13.8681
4.935145, 3.990783
4.935145, 3.972851
4.935145, 3.953442
4.935145, 3.932414
4.935145, 3.912789
4.935145, 3.893342
4.935145, 3.876686
4.935145, 3.857311
4.935145, 3.840095
5.258322, 3.821846
5.258322, 14.97277
5.258322, 3.780968
5.258322, 3.761312
5.258322, 3.742563
5.258322, 3.725557
5.258322, 3.707064
5.258322, 3.690633
5.258322, 3.673704
5.258322, 3.653189
4.778743, 3.63429
4.778743, 16.37461
4.778743, 3.592757
4.778743, 3.574399
4.778743, 3.557028
4.778743, 3.538627
4.778743, 3.52108
4.778743, 3.503895
4.778743, 3.484075
4.778743, 3.465704
4.778743, 3.446894
5.267501, 3.427501
5.267501, 19.21527
5.267501, 3.384506
5.267501, 3.366147
5.267501, 3.343275
5.267501, 3.320322
5.267501, 3.299171
5.267501, 3.277651
5.267501, 3.257229
4.854441, 3.237192
4.854441, 20.70302
4.854441, 3.197125
4.854441, 3.176162
4.854441, 3.156184
4.854441, 3.138087
4.854441, 3.116438
4.854441, 3.095927
4.854441, 3.076262
4.854441, 3.058382
4.996681, 3.040825
4.996681, 21.09432
4.996681, 2.999191
4.996681, 2.980613
4.996681, 2.961651
4.996681, 2.94273
4.996681, 2.924375
4.996681, 2.90681
4.996681, 2.8894
4.996681, 2.869601
4.842281, 2.851033
4.842281, 24.55956
4.842281, 2.812442
4.842281, 2.794707
4.842281, 2.773938
4.842281, 2.756312
4.842281, 2.738227
4.842281, 2.719676
4.842281, 2.702016
4.842281, 2.684143
4.842281, 2.666005
5.153275, 2.648618
5.153275, 28.54867
5.153275, 2.609648
5.153275, 2.591635
5.153275, 2.571442
5.153275, 2.553979
5.153275, 2.535899
5.153275, 2.517642
5.153275, 2.50012
5.153275, 2.481551
4.70829, 2.464118
4.70829, 26.31623
4.70829, 2.423337
4.70829, 2.404475
4.70829, 2.385871
4.70829, 2.368566
4.70829, 2.350542
4.70829, 2.332911
4.70829, 2.315797
4.70829, 2.297221
4.70829, 2.277713
5.29089, 2.256502
5.29089, 26.65851
5.29089, 2.210432
5.29089, 2.191699
5.29089, 2.173651
5.29089, 2.156466
5.29089, 2.139338
5.29089, 2.119973
5.29089, 2.101012
5.29089, 2.08356
4.857731, 2.065603
4.857731, 33.76688
4.857731, 2.028402
4.857731, 2.011015
4.857731, 1.99328
4.857731, 1.975041
4.857731, 1.955224
4.857731, 1.936224
4.857731, 1.917035
4.857731, 1.897429
4.857731, 1.878749
5.225801, 1.860715
5.225801, 35.65012
5.225801, 1.821575
5.225801, 1.799798
5.225801, 1.781109
5.225801, 1.761696
5.225801, 1.74372
5.225801, 1.725495
5.225801, 1.707132
5.225801, 1.689463
4.825592, 1.671091
4.825592, 36.45282
4.825592, 1.629939
4.825592, 1.610349
4.825592, 1.592474
4.825592, 1.57355
4.825592, 1.555256
4.825592, 1.536783
4.825592, 1.518951
4.825592, 1.49942
4.872656, 1.480079
4.872656, 33.93058
4.872656, 1.438314
4.872656, 1.420578
4.872656, 1.402179
4.872656, 1.384792
4.872656, 1.366513
4.872656, 1.348107
4.872656, 1.326516
4.872656, 1.305639
4.957008, 1.28601
4.957008, 39.16986
4.957008, 1.245165
4.957008, 1.223821
4.957008, 1.20048
4.957008, 1.178318
4.957008, 1.158187
4.957008, 1.137185
4.957008, 1.11894
4.957008, 1.10089
5.166149, 1.082742
5.166149, 44.47007
5.166149, 1.044619
5.166149, 1.026832
5.166149, 1.007573
5.166149, 0.989356
5.166149, 0.9698136
5.166149, 0.9527623
5.166149, 0.9346747
5.166149, 0.916853
5.166149, 0.8992708
5.134821, 0.8812884
5.134821, 40.81667
5.134821, 0.8279315
5.134821, 0.797699
5.134821, 0.7723445
5.134821, 0.7480839
5.134821, 0.7228028
4.685163, 0.6975763
4.685163, 26.51832
4.685163, 0.6318671
4.685163, 0.6045767
4.685163, 0.5764939
4.685163, 0.5493377
4.685163, 0.5260537
5.166626, 0.4949021
5.166626, 33.3189
5.166626, 0.4398356
5.166626, 0.4162138
5.166626, 0.3927904
5.166626, 0.3704314
5.166626, 0.3469876
5.166626, 0.3212354
4.945183, 0.3008117
4.945183, 43.68309
4.945183, 0.2564256
4.945183, 0.2319232
4.945183, 0.2094623
4.945183, 0.1884226
4.945183, 0.1633261
4.945183, 0.1424826
4.945183, 0.1200286
5.165005, 0.09811817
5.165005, 43.71855
5.165005, 0.04896418
5.165005, 0.02458021
5.165005, 0.0003888739
5.165005, -0.02420109
5.165005, 5.14133
5.165005, 5.117723
4.896832, 5.095036
4.896832, 30.4796
4.896832, 5.0461
4.896832, 5.021986
4.896832, 4.998508
4.896832, 4.975173
4.896832, 4.95209
4.896832, 4.92859
4.825878, 4.90584
4.825878, 4.980209
4.825878, 4.829122
4.825878, 4.805038
4.825878, 4.781519
4.825878, 4.758862
4.825878, 4.737172
-3.988552, 4.713348
-3.988552, 4.68554
-3.988552, 4.660385
-3.988552, 4.631804
-3.988552, 4.609143
-3.988552, 4.585554
-3.988552, 4.559746
-3.988552, 4.536989
-5.052757, 4.515534
-5.052757, 4.490779
-5.052757, 4.464074
-5.052757, 4.440148
-5.052757, 4.419135
-5.052757, 4.397555
-5.052757, 4.37471
-5.052757, 4.353093
-5.052757, 4.330217
-5.268574, 4.308511
-5.268574, 4.285767
-5.268574, 4.260443
-5.268574, 4.238457
-5.268574, 4.218201
-5.268574, 4.193305
-5.268574, 4.166875
-5.268574, 4.143073
-4.921436, 4.115214
-4.921436, 4.091181
-4.921436, 4.063502
-4.921436, 4.035416
-4.921436, 4.006754
-4.921436, 3.981291
-4.921436, 3.95589
-4.716206, 3.929969
-4.716206, 3.905038
-4.716206, 3.873935
-4.716206, 3.84843
-4.716206, 3.825358
-4.716206, 3.800705
-4.716206, 3.778132
-4.716206, 3.750661
-5.196667, 3.726409
-5.196667, 3.700519
-5.196667, 3.669955
-5.196667, 3.644967
-5.196667, 3.623316
-5.196667, 3.593587
-5.196667, 3.568244
